ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
68,Thu Dec 11 23:43:15 CET 2025,Thu Dec 11 23:43:15 CET 2025,POST,http://0ac760404670fe4a.julec.tf/robots.txt?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,301,Moved Permanently,26,276,166
69,Thu Dec 11 23:43:15 CET 2025,Thu Dec 11 23:43:15 CET 2025,POST,http://0ac760404670fe4a.julec.tf/?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,301,Moved Permanently,26,266,166
70,Thu Dec 11 23:43:15 CET 2025,Thu Dec 11 23:43:15 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,301,Moved Permanently,27,216,166
71,Thu Dec 11 23:43:15 CET 2025,Thu Dec 11 23:43:15 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,301,Moved Permanently,27,217,166
72,Thu Dec 11 23:43:15 CET 2025,Thu Dec 11 23:43:15 CET 2025,GET,http://0ac760404670fe4a.julec.tf,301,Moved Permanently,27,206,166
73,Thu Dec 11 23:43:15 CET 2025,Thu Dec 11 23:43:15 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,301,Moved Permanently,27,206,166
74,Thu Dec 11 23:43:17 CET 2025,Thu Dec 11 23:43:17 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,29,268,149
75,Thu Dec 11 23:43:18 CET 2025,Thu Dec 11 23:43:18 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt?name=abc,404,Not Found,24,268,149
76,Thu Dec 11 23:43:18 CET 2025,Thu Dec 11 23:43:18 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,24,268,150
77,Thu Dec 11 23:43:19 CET 2025,Thu Dec 11 23:43:19 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml?name=abc,404,Not Found,25,268,150
78,Thu Dec 11 23:43:20 CET 2025,Thu Dec 11 23:43:20 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,26,352,746
79,Thu Dec 11 23:43:20 CET 2025,Thu Dec 11 23:43:20 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,30,353,5690
80,Thu Dec 11 23:43:20 CET 2025,Thu Dec 11 23:43:20 CET 2025,GET,http://0ac760404670fe4a.julec.tf/favicon.ico,404,Not Found,27,268,150
81,Thu Dec 11 23:43:21 CET 2025,Thu Dec 11 23:43:21 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,27,352,746
82,Thu Dec 11 23:43:21 CET 2025,Thu Dec 11 23:43:21 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,31,353,5690
83,Thu Dec 11 23:43:21 CET 2025,Thu Dec 11 23:43:21 CET 2025,GET,http://0ac760404670fe4a.julec.tf/favicon.ico,404,Not Found,24,268,150
84,Thu Dec 11 23:43:21 CET 2025,Thu Dec 11 23:43:21 CET 2025,GET,http://0ac760404670fe4a.julec.tf/login,200,OK,24,353,2391
85,Thu Dec 11 23:43:21 CET 2025,Thu Dec 11 23:43:21 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,27,353,5690
86,Thu Dec 11 23:43:21 CET 2025,Thu Dec 11 23:43:21 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,24,352,746
87,Thu Dec 11 23:43:21 CET 2025,Thu Dec 11 23:43:21 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,24,353,5690
88,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/login,200,OK,24,353,2391
89,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,24,353,5690
90,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,25,352,746
91,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,25,353,5690
92,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/login,200,OK,26,353,2391
93,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,37,353,5690
94,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,43,352,746
95,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,34,353,5690
96,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/?name=abc,200,OK,26,352,746
97,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/login,200,OK,24,353,2391
98,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:22 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,27,353,5690
99,Thu Dec 11 23:43:22 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,35,353,5690
100,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,25,352,746
101,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,25,353,5690
102,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/?name=abc,200,OK,25,352,746
103,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,25,353,5690
104,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/login,200,OK,28,353,2391
105,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,25,353,5690
106,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/?name=abc,200,OK,25,352,746
107,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,24,353,5690
108,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/login,200,OK,24,353,2391
109,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,24,353,5690
110,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:23 CET 2025,GET,http://0ac760404670fe4a.julec.tf/?name=abc,200,OK,25,352,746
111,Thu Dec 11 23:43:23 CET 2025,Thu Dec 11 23:43:24 CET 2025,GET,http://0ac760404670fe4a.julec.tf/styles.css,200,OK,25,353,5690
116,Thu Dec 11 23:43:26 CET 2025,Thu Dec 11 23:43:26 CET 2025,GET,http://0ac760404670fe4a.julec.tf/?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,26,352,746
112,Thu Dec 11 23:43:26 CET 2025,Thu Dec 11 23:43:26 CET 2025,GET,http://0ac760404670fe4a.julec.tf?class.module.classLoader.DefaultAssertionStatus=nonsense,400,Bad Request,27,149,154
114,Thu Dec 11 23:43:26 CET 2025,Thu Dec 11 23:43:26 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml?class.module.classLoader.DefaultAssertionStatus=nonsense,404,Not Found,27,268,150
115,Thu Dec 11 23:43:26 CET 2025,Thu Dec 11 23:43:26 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt?class.module.classLoader.DefaultAssertionStatus=nonsense,404,Not Found,27,268,149
113,Thu Dec 11 23:43:26 CET 2025,Thu Dec 11 23:43:26 CET 2025,GET,http://0ac760404670fe4a.julec.tf?aaa=bbb,400,Bad Request,27,149,154
117,Thu Dec 11 23:43:26 CET 2025,Thu Dec 11 23:43:26 CET 2025,POST,http://0ac760404670fe4a.julec.tf,200,OK,26,352,746
118,Thu Dec 11 23:43:26 CET 2025,Thu Dec 11 23:43:26 CET 2025,POST,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,25,268,150
119,Thu Dec 11 23:43:26 CET 2025,Thu Dec 11 23:43:26 CET 2025,POST,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,26,268,149
120,Thu Dec 11 23:43:46 CET 2025,Thu Dec 11 23:43:46 CET 2025,POST,http://0ac760404670fe4a.julec.tf,301,Moved Permanently,28,206,166
121,Thu Dec 11 23:43:46 CET 2025,Thu Dec 11 23:43:46 CET 2025,GET,http://0ac760404670fe4a.julec.tf/latest/meta-data/,404,Not Found,25,152,552
122,Thu Dec 11 23:43:46 CET 2025,Thu Dec 11 23:43:46 CET 2025,GET,http://0ac760404670fe4a.julec.tf/latest/meta-data/,404,Not Found,27,152,552
123,Thu Dec 11 23:43:46 CET 2025,Thu Dec 11 23:43:46 CET 2025,GET,http://0ac760404670fe4a.julec.tf/computeMetadata/v1/,404,Not Found,24,152,552
124,Thu Dec 11 23:43:46 CET 2025,Thu Dec 11 23:43:46 CET 2025,GET,http://0ac760404670fe4a.julec.tf/computeMetadata/v1/,404,Not Found,25,152,552
125,Thu Dec 11 23:43:46 CET 2025,Thu Dec 11 23:43:46 CET 2025,GET,http://0ac760404670fe4a.julec.tf/opc/v1/instance/,404,Not Found,25,152,552
126,Thu Dec 11 23:43:46 CET 2025,Thu Dec 11 23:43:46 CET 2025,GET,http://0ac760404670fe4a.julec.tf/opc/v1/instance/,404,Not Found,25,152,552
127,Thu Dec 11 23:43:46 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/latest/meta-data/,404,Not Found,27,152,552
128,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/latest/meta-data/,404,Not Found,27,152,552
129,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/metadata/instance,404,Not Found,26,152,552
130,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,27,352,746
132,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,27,352,746
131,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt/,404,Not Found,28,268,150
133,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml/,404,Not Found,64,268,151
134,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/elmah.axd,301,Moved Permanently,27,215,166
135,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/trace.axd,301,Moved Permanently,27,215,166
136,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/trace.axd,301,Moved Permanently,27,215,166
137,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/trace.axd,301,Moved Permanently,27,215,166
138,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/trace.axd,301,Moved Permanently,53,215,166
139,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.htaccess,301,Moved Permanently,26,215,166
140,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.env,301,Moved Permanently,26,210,166
141,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/zap6096589906967941297,301,Moved Permanently,25,228,166
143,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/actuator/health,404,Not Found,29,268,154
142,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.zap3628157003616880441,301,Moved Permanently,25,229,166
144,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/lfm.php,301,Moved Permanently,25,213,166
146,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/actuator/health,404,Not Found,25,268,154
145,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.idea/WebServers.xml,301,Moved Permanently,25,226,166
147,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/config/databases.yml,301,Moved Permanently,26,226,166
148,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/config/database.yml,301,Moved Permanently,26,225,166
149,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.git/config,301,Moved Permanently,25,217,166
150,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.svn/entries,301,Moved Permanently,26,218,166
151,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.svn/wc.db,301,Moved Permanently,25,216,166
152,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/CVS/root,301,Moved Permanently,26,214,166
153,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/server-status,301,Moved Permanently,25,219,166
154,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/core,301,Moved Permanently,26,210,166
155,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sftp-config.json,301,Moved Permanently,26,222,166
156,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/WS_FTP.ini,301,Moved Permanently,26,216,166
157,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/ws_ftp.ini,301,Moved Permanently,25,216,166
158,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/WS_FTP.INI,301,Moved Permanently,25,216,166
159,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/filezilla.xml,301,Moved Permanently,25,219,166
160,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemanager.xml,301,Moved Permanently,25,221,166
161,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/FileZilla.xml,301,Moved Permanently,25,219,166
162,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/winscp.ini,301,Moved Permanently,25,216,166
163,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/WinSCP.ini,301,Moved Permanently,25,216,166
164,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.DS_Store,301,Moved Permanently,25,215,166
165,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.php_cs.cache,301,Moved Permanently,24,219,166
166,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/DEADJOE,301,Moved Permanently,25,213,166
167,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sites/default/private/files/backup_migrate/scheduled/test.txt,301,Moved Permanently,24,267,166
168,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:47 CET 2025,GET,http://0ac760404670fe4a.julec.tf/app/etc/local.xml,301,Moved Permanently,24,223,166
169,Thu Dec 11 23:43:47 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/server.key,301,Moved Permanently,25,216,166
170,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/privatekey.key,301,Moved Permanently,29,220,166
171,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/myserver.key,301,Moved Permanently,25,218,166
172,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/key.pem,301,Moved Permanently,25,213,166
173,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/id_rsa,301,Moved Permanently,25,212,166
174,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/id_dsa,301,Moved Permanently,25,212,166
175,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.ssh/id_rsa,301,Moved Permanently,24,217,166
176,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.ssh/id_dsa,301,Moved Permanently,25,217,166
177,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/adminer.php,301,Moved Permanently,24,217,166
178,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/vb_test.php,301,Moved Permanently,25,217,166
179,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/CHANGELOG.txt,301,Moved Permanently,25,219,166
180,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sites/default/files/.ht.sqlite,301,Moved Permanently,25,236,166
181,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/composer.json,301,Moved Permanently,25,219,166
182,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/composer.lock,301,Moved Permanently,25,219,166
183,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/vim_settings.xml,301,Moved Permanently,23,222,166
184,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/server-info,301,Moved Permanently,25,217,166
185,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/phpinfo.php,301,Moved Permanently,25,217,166
186,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/info.php,301,Moved Permanently,24,214,166
187,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/i.php,301,Moved Permanently,24,211,166
188,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/test.php,301,Moved Permanently,25,214,166
189,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/_wpeprivate/config.json,301,Moved Permanently,24,229,166
190,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/_framework/blazor.boot.json,301,Moved Permanently,25,233,166
191,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.hg,301,Moved Permanently,25,209,166
192,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/.bzr,301,Moved Permanently,25,210,166
193,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/._darcs,301,Moved Permanently,24,213,166
194,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/BitKeeper,301,Moved Permanently,25,215,166
195,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,23,268,149
197,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,27,268,150
199,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,28,352,746
200,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,28,352,746
202,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,26,268,149
204,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,23,352,746
205,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,25,268,150
207,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,24,352,746
209,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,25,268,149
213,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,25,352,746
211,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:48 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,27,268,150
216,Thu Dec 11 23:43:48 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,25,352,746
214,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,25,268,149
218,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,24,268,150
220,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,25,352,746
221,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,23,268,149
